poker game	NN	1	00494768	any of various card games in which players bet that they hold the highest-ranking hand
ruminate	VB	1	01174555	chew the cuds; "cows ruminate"
mortal	JJ	1	01557614	subject to death; "mortal beings"
outer hebrides	NN	1	08894319	a 130-mile long archipelago to the northwest of Scotland
ibsen	NN	1	11070644	realistic Norwegian author who wrote plays on social and political themes (1828-1906)
federal judiciary	NN	1	08141951	the judiciary of the United States which is responsible for interpreting and enforcing federal laws
cuticula	NN	1	01895630	the outer body wall of an insect   having provided for the future
ronald wilson reagan	NN	1	11255460	40th President of the United States (1911-2004)
gluttonize	VB	1	01169067	eat a lot and without restraint
vendor	NN	1	10577284	someone who promotes or exchanges goods or services for money
hudson river	NN	1	09306840	a New York river; flows southward into New York Bay; explored by Henry Hudson early in the 17th century
hamburg	NN	1	08773336	a port city in northern Germany on the Elbe River that was founded by Charlemagne in the 9th century and is today the largest port in Germany; in 1241 it formed an alliance with Lubeck that became the basis for the Hanseatic League
rhythmic pattern	NN	1	07093895	(prosody) a system of versification
abutter	NN	1	09758781	the owner of contiguous property
squawroot	NN	1	11698562	tall herb of eastern North America and Asia having blue berrylike fruit and a thick knotty rootstock formerly used medicinally
overexploit	VB	1	01164568	exploit excessively; "We should not overexploit our natural resources"
wahoo	NN	1	12749852	upright deciduous plant with crimson pods and seeds; the eastern United States from New York to Florida and Texas
surface mine	VB	1	01164081	extract (ore) from a strip-mine
bureau of justice statistics	NN	1	08136027	the agency in the Department of Justice that is the primary source of criminal justice statistics for federal and local policy makers
turkish empire	NN	1	09038597	a Turkish sultanate of southwestern Asia and northeastern Africa and southeastern Europe; created by the Ottoman Turks in the 13th century and lasted until the end of World War I; although initially small it expanded until it superseded the Byzantine Empire
goya y lucientes	NN	1	11009773	Spanish painter well known for his portraits and for his satires (1746-1828)
inconclusiveness	NN	1	04758181	the quality of being inconclusive
ghetto blaster	NN	1	03436182	a portable stereo
reuse	VB	1	01162425	use again after processing; "We must recycle the cardboard boxes"
capitalist economy	NN	1	08364143	an economic system based on private ownership of capital
overuse	VB	1	01161695	make use of too often or too extensively
misuse	VB	1	01161290	apply to a wrong thing or person; apply badly or incorrectly; "The words are misapplied in this context"; "You are misapplying the name of this religious group"
leptotyphlops	NN	1	01740721	blind snakes of Asia and Africa and Americas
west indian cherry	NN	1	12694486	tropical American shrub bearing edible acid red fruit resembling cherries
internal-combustion engine	NN	1	03579982	a heat engine in which combustion occurs inside the engine rather than in a separate furnace; heat expands a gas that either moves a piston or turns a gas turbine
self-rule	NN	1	13992738	government of a political unit by its own people
christmas cake	NN	1	07631511	a rich fruitcake (usually covered with icing and marzipan) and eaten at Christmas
lysergic acid diethylamide	NN	1	03699396	a powerful hallucinogenic drug manufactured from lysergic acid
family diapensiaceae	NN	1	12250413	north temperate low evergreen plants; in some classifications placed in its own order Diapensiales
weightlift	VB	1	01150370	lift weights; "This guy can press 300 pounds"
hamster	NN	1	02342885	short-tailed Old World burrowing rodent with large cheek pouches
wassailer	NN	1	10769321	someone who enjoys riotous drinking
human process	NN	1	13493998	a process in which human beings are involved
golf	VB	1	01146793	play golf
fowl	VB	1	01145944	hunt fowl
lambaste	VB	1	01412204	beat with a cane
staining	NN	1	00275572	(histology) the use of a dye to color specimens for microscopic study
grape	NN	1	07758680	any of various juicy fruit of the genus Vitis with green or purple skins; grow in clusters
membranous labyrinth	NN	1	05321664	the sensory structures of the inner ear including the labyrinthine receptors and the cochlea; contained within the bony labyrinth
wholesale	VB	1	02247226	sell in large quantities
officer	VB	1	00752335	direct or command as an officer
yellowness	NN	1	04965661	yellow color or pigment; the chromatic color resembling the hue of sunflowers or ripe lemons
rabbit	VB	1	01142761	hunt rabbits
nanning	NN	1	08727945	an industrial city in southern China
defloration	NN	1	00966718	an act that despoils the innocence or beauty of something
lucas	NN	1	11143458	United States screenwriter and filmmaker (born in 1944)
muscle fibre	NN	1	05459232	an elongated contractile cell that forms the muscles of the body
map collection	NN	1	06427086	a collection of maps in book form
whale	VB	1	01141938	hunt for whales
literary critic	NN	1	10266016	a critic of literature
thysanura	NN	1	02269829	firebrats; silverfish; machilids
harpoon	VB	1	01140515	spear with a harpoon; "harpoon whales"
birdwatch	VB	1	01139865	watch and study birds in their natural habitat
parlay	VB	1	01139623	stake winnings from one bet on a subsequent wager
waylay	VB	1	01138204	wait in hiding to attack
sexual perversion	NN	1	00854717	an aberrant sexual practice;
applique	VB	1	01670777	sew on as a decoration
fusillade	VB	1	01137582	attack with fusillade
narrow	VB	1	00305109	make or become more narrow or restricted; "The selection was narrowed"; "The road narrowed"
typeset	VB	1	01744888	set in type; "My book will be typeset nicely"; "set these words in italics"
scheme	VB	1	00707956	form intrigues (for) in an underhand manner
shell	VB	1	01135922	use explosives on; "The enemy has been shelling us all day"
crescendo	NN	1	04990525	(music) a gradual increase in loudness
put under	VB	1	00021065	administer an anesthetic drug to; "The patient must be anesthetized before the operation"; "anesthetize the gum before extracting the teeth"
turtleneck collar	NN	1	04502364	a high close-fitting turnover collar
sweet orange tree	NN	1	12710693	probably native to southern China; widely cultivated as source of table and juice oranges
trader	NN	1	10720453	someone who purchases and maintains an inventory of goods to be sold
roast	NN	1	07580782	a piece of meat roasted or for roasting and of a size for slicing into more than one portion
radio-phonograph	NN	1	04043411	electronic equipment consisting of a combination of a radio receiver and a record player
butterfly fish	NN	1	02605316	small usually brilliantly colored tropical marine fishes having narrow deep bodies with large broad fins; found worldwide
handsaw	NN	1	03488188	a saw used with one hand for cutting wood
viii	NN	1	13745086	the cardinal number that is the sum of seven and one
lecturing	NN	1	00892861	teaching by giving a discourse on some subject (typically to a class)
free house	NN	1	03393017	a public house that is not controlled by a brewery and so is free to sell different brands of beer and ale
chilly	NN	1	07721456	very hot and finely tapering pepper of special pungency
seabed	NN	1	09376526	the bottom of a sea or ocean
tandem trailer	NN	1	04388372	trucking rig with two trailers in tandem
genus dendroaspis	NN	1	01749428	mambas
wall	VB	1	01130607	surround with a wall in order to fortify
bulwark	VB	1	01128071	defend with a bulwark
barricado	VB	1	01127075	block off with barricades
uniqueness	NN	1	04763650	the quality of being one of a kind; "that singularity distinguished him from all his companions"
micropterus salmoides	NN	1	02565324	a large black bass; the angle of the jaw falls behind the eye
arterial road	NN	1	02744323	a major or main route
counterstrike	VB	1	01125084	make a counterattack
send-off	NN	1	06629858	an organized expression of goodwill at the start of a trip or new venture
domed stadium	NN	1	03220692	a stadium that has a roof
sheet metal	NN	1	04189482	sheet of metal formed into a thin plate
sphincter muscle	NN	1	05570839	a ring of muscle that contracts to close an opening
genus aquilegia	NN	1	11726925	columbine
medusoid	NN	1	01910252	one of two forms that coelenterates take: it is the free-swimming sexual phase in the life cycle of a coelenterate; in this phase it has a gelatinous umbrella-shaped body and tentacles
phalangeridae	NN	1	01880937	phalangers; koalas
tailflower	NN	1	11783920	any of various tropical American plants cultivated for their showy foliage and flowers
value	NN	1	05856388	a numerical quantity measured or assigned or computed; "the value assigned was 16 milliseconds"
aneurysm	NN	1	14106025	a cardiovascular disease characterized by a saclike widening of an artery resulting from weakening of the artery wall
get even	VB	1	01115411	compensate; make the score equal
aletris farinosa	NN	1	12430471	colicroot having a scurfy or granuliferous perianth and white flowers; southeastern United States
metabolic disorder	NN	1	14084502	a disorder or defect of metabolism
packaging	NN	1	01103788	the business of packing; "his business is packaging for transport"
mope	NN	1	09988703	someone who wastes time
tutor	NN	1	09931418	a person who gives private instruction (as in singing, acting, etc.)
